img_id,filename,annotations
1079,001079.jpg,"[(15, [187, 130, 98, 131]), (15, [255, 146, 120, 123]), (15, [371, 145, 104, 174]), (15, [120, 137, 97, 146]), (15, [1, 139, 143, 215]), (16, [194, 0, 67, 165]), (11, [0, 246, 480, 129])]"
1082,001082.jpg,"[(8, [211, 152, 136, 154]), (16, [134, 0, 172, 97])]"
1101,001101.jpg,"[(15, [142, 60, 83, 151]), (15, [1, 27, 216, 305]), (15, [305, 78, 96, 233]), (15, [369, 81, 127, 249])]"
1106,001106.jpg,"[(9, [101, 159, 139, 168]), (9, [294, 157, 95, 162]), (9, [338, 173, 127, 190]), (9, [362, 148, 83, 110]), (11, [336, 178, 164, 141])]"
1112,001112.jpg,"[(19, [322, 86, 84, 128]), (7, [60, 167, 65, 35]), (16, [180, 278, 81, 57]), (16, [258, 298, 92, 37])]"
1113,001113.jpg,"[(15, [386, 46, 101, 114]), (15, [394, 79, 84, 260]), (15, [250, 77, 156, 249])]"
1119,001119.jpg,"[(7, [249, 177, 94, 38])]"
1127,001127.jpg,"[(12, [41, 124, 162, 206]), (12, [194, 135, 101, 153]), (12, [282, 112, 214, 129])]"
1129,001129.jpg,"[(18, [1, 28, 499, 242]), (15, [216, 37, 284, 142]), (15, [0, 50, 186, 118])]"
1130,001130.jpg,"[(10, [113, 106, 183, 160])]"
1140,001140.jpg,"[(12, [256, 311, 67, 96]), (12, [56, 297, 101, 168]), (15, [168, 63, 92, 339])]"
1147,001147.jpg,"[(15, [18, 1, 479, 332])]"
1151,001151.jpg,"[(12, [92, 108, 224, 217]), (15, [262, 2, 166, 327]), (15, [220, 0, 109, 196])]"
1152,001152.jpg,"[(6, [51, 1, 397, 335]), (15, [199, 112, 73, 224]), (15, [74, 145, 72, 191])]"
1156,001156.jpg,"[(8, [99, 79, 315, 245])]"
1158,001158.jpg,"[(9, [266, 0, 233, 350]), (9, [0, 1, 259, 358])]"
1168,001168.jpg,"[(15, [0, 0, 403, 375]), (15, [278, 72, 222, 303])]"
1171,001171.jpg,"[(14, [155, 222, 167, 109]), (15, [3, 58, 63, 185]), (15, [143, 84, 86, 167]), (15, [289, 65, 190, 266])]"
1172,001172.jpg,"[(19, [18, 19, 468, 143])]"
1174,001174.jpg,"[(9, [314, 202, 66, 112]), (9, [245, 212, 74, 118]), (9, [142, 201, 45, 92]), (11, [184, 207, 189, 118])]"
1182,001182.jpg,"[(10, [124, 148, 279, 146]), (10, [99, 123, 119, 60])]"
1191,001191.jpg,"[(17, [0, 2, 298, 373])]"
1194,001194.jpg,"[(2, [71, 179, 210, 161])]"
1204,001204.jpg,"[(18, [80, 191, 395, 182])]"
1205,001205.jpg,"[(4, [87, 75, 227, 188])]"
1207,001207.jpg,"[(3, [124, 76, 376, 299])]"
1209,001209.jpg,"[(12, [195, 95, 78, 143])]"
1212,001212.jpg,"[(15, [106, 165, 193, 164]), (15, [206, 24, 149, 135]), (15, [276, 66, 81, 160]), (15, [374, 77, 126, 293]), (16, [400, 27, 67, 98]), (16, [375, 56, 55, 73]), (16, [177, 2, 61, 54])]"
1214,001214.jpg,"[(9, [42, 186, 99, 168]), (9, [0, 226, 46, 149]), (20, [202, 143, 42, 60]), (20, [121, 149, 84, 60]), (18, [239, 164, 261, 211])]"
1226,001226.jpg,"[(12, [104, 49, 395, 225])]"
1229,001229.jpg,"[(5, [207, 90, 206, 124]), (15, [14, 74, 415, 301]), (15, [347, 156, 153, 219])]"
1230,001230.jpg,"[(1, [67, 153, 332, 100])]"
1234,001234.jpg,"[(15, [69, 13, 113, 430]), (15, [32, 166, 158, 334]), (12, [0, 424, 62, 51]), (20, [2, 279, 69, 105])]"
1237,001237.jpg,"[(7, [114, 155, 152, 58])]"
1239,001239.jpg,"[(12, [107, 59, 213, 101]), (12, [227, 137, 154, 238]), (12, [117, 93, 169, 214])]"
1240,001240.jpg,"[(15, [0, 0, 135, 374]), (15, [21, 158, 406, 217])]"
1248,001248.jpg,"[(15, [0, 58, 68, 234]), (15, [235, 28, 42, 241]), (15, [280, 60, 66, 245]), (15, [330, 44, 42, 260]), (15, [352, 20, 77, 313]), (15, [396, 19, 101, 326]), (15, [134, 229, 44, 49]), (15, [74, 237, 47, 44])]"
1258,001258.jpg,"[(7, [100, 91, 323, 196])]"
1263,001263.jpg,"[(9, [106, 169, 93, 119]), (9, [209, 155, 78, 119]), (11, [156, 158, 110, 117])]"
1268,001268.jpg,"[(7, [28, 89, 295, 156]), (7, [264, 61, 225, 117])]"
1269,001269.jpg,"[(15, [107, 91, 282, 242])]"
1270,001270.jpg,"[(1, [30, 125, 418, 109])]"
1273,001273.jpg,"[(3, [52, 131, 340, 288])]"
1279,001279.jpg,"[(15, [38, 31, 178, 419]), (15, [120, 223, 144, 218]), (15, [23, 164, 350, 336])]"
1287,001287.jpg,"[(13, [1, 126, 197, 179]), (15, [177, 102, 323, 299])]"
1294,001294.jpg,"[(7, [323, 150, 81, 60]), (7, [92, 160, 31, 19])]"
1299,001299.jpg,"[(10, [38, 25, 191, 387]), (10, [210, 239, 109, 169]), (10, [317, 220, 91, 215])]"
1304,001304.jpg,"[(15, [142, 183, 33, 81])]"
1309,001309.jpg,"[(2, [97, 231, 155, 269]), (15, [91, 25, 162, 461])]"
1312,001312.jpg,"[(10, [0, 0, 480, 318])]"
1314,001314.jpg,"[(8, [67, 1, 302, 322])]"
1315,001315.jpg,"[(15, [41, 50, 196, 284])]"
1323,001323.jpg,"[(19, [32, 187, 449, 135])]"
1325,001325.jpg,"[(4, [78, 150, 273, 111]), (4, [287, 165, 184, 86]), (4, [381, 3, 113, 116]), (4, [4, 292, 255, 62]), (4, [137, 323, 356, 50]), (4, [364, 292, 128, 61]), (15, [221, 118, 49, 58]), (4, [255, 285, 197, 54])]"
1326,001326.jpg,"[(18, [26, 0, 474, 375])]"
1327,001327.jpg,"[(15, [0, 53, 226, 447])]"
1332,001332.jpg,"[(1, [19, 25, 63, 47])]"
1333,001333.jpg,"[(14, [155, 175, 48, 67]), (15, [188, 126, 27, 71]), (15, [154, 138, 48, 58])]"
1334,001334.jpg,"[(7, [15, 69, 474, 219]), (7, [3, 96, 65, 23])]"
1345,001345.jpg,"[(9, [390, 166, 66, 92]), (9, [286, 166, 70, 96]), (9, [340, 149, 68, 85])]"
1346,001346.jpg,"[(5, [308, 96, 48, 133]), (15, [219, 3, 228, 226]), (15, [6, 0, 256, 228])]"
1348,001348.jpg,"[(3, [162, 51, 151, 159])]"
1364,001364.jpg,"[(7, [68, 42, 337, 248])]"
1365,001365.jpg,"[(3, [321, 138, 95, 51])]"
1378,001378.jpg,"[(3, [181, 89, 169, 315])]"
1384,001384.jpg,"[(7, [89, 139, 245, 185]), (7, [329, 17, 121, 90]), (7, [258, 88, 75, 54])]"
1385,001385.jpg,"[(6, [178, 117, 187, 77]), (7, [103, 155, 76, 34]), (7, [45, 156, 44, 32])]"
1388,001388.jpg,"[(18, [1, 1, 499, 413]), (15, [60, 8, 372, 392])]"
1390,001390.jpg,"[(15, [195, 54, 33, 130]), (15, [69, 54, 45, 176]), (15, [234, 61, 47, 126]), (15, [268, 56, 51, 146])]"
1393,001393.jpg,"[(11, [60, 193, 265, 182]), (9, [1, 193, 77, 181]), (15, [288, 139, 192, 236]), (15, [290, 129, 110, 226]), (15, [196, 123, 89, 76]), (15, [14, 130, 119, 245]), (5, [259, 163, 21, 50]), (5, [212, 163, 18, 46]), (5, [205, 175, 16, 41]), (15, [133, 179, 117, 196])]"
1395,001395.jpg,"[(8, [34, 23, 465, 352])]"
1402,001402.jpg,"[(18, [212, 65, 231, 236]), (18, [0, 117, 369, 258]), (2, [432, 50, 62, 74])]"
1404,001404.jpg,"[(8, [56, 21, 387, 340])]"
1405,001405.jpg,"[(13, [82, 58, 191, 377]), (15, [134, 88, 137, 365])]"
1406,001406.jpg,"[(12, [108, 126, 296, 247]), (15, [0, 35, 417, 268]), (18, [0, 0, 500, 373])]"
1408,001408.jpg,"[(5, [113, 244, 65, 204]), (15, [55, 106, 175, 281]), (5, [19, 67, 31, 100]), (15, [209, 0, 124, 108]), (15, [83, 86, 250, 280]), (16, [118, 0, 66, 130])]"
1409,001409.jpg,"[(7, [225, 73, 239, 167]), (15, [297, 92, 28, 30]), (15, [347, 91, 48, 32])]"
1414,001414.jpg,"[(15, [14, 86, 29, 110]), (15, [323, 83, 39, 47]), (15, [474, 92, 26, 142]), (7, [39, 63, 419, 250])]"
1418,001418.jpg,"[(12, [31, 33, 313, 440])]"
1420,001420.jpg,"[(13, [191, 108, 149, 162]), (15, [280, 79, 84, 189]), (16, [435, 147, 65, 159])]"
1421,001421.jpg,"[(15, [188, 0, 184, 438]), (15, [115, 180, 259, 296])]"
1426,001426.jpg,"[(14, [3, 184, 328, 314]), (15, [2, 2, 220, 496])]"
1427,001427.jpg,"[(2, [152, 198, 118, 143]), (2, [248, 158, 84, 117]), (15, [228, 57, 91, 209]), (15, [158, 113, 109, 184])]"
1434,001434.jpg,"[(15, [444, 270, 22, 57]), (15, [426, 267, 23, 57]), (6, [242, 235, 169, 68]), (6, [96, 221, 139, 90])]"
1436,001436.jpg,"[(1, [184, 124, 146, 43])]"
1442,001442.jpg,"[(10, [72, 67, 357, 266])]"
1450,001450.jpg,"[(15, [182, 69, 148, 184]), (14, [184, 109, 152, 142])]"
1451,001451.jpg,"[(5, [378, 198, 41, 66]), (5, [163, 156, 58, 137]), (15, [241, 118, 145, 126]), (15, [96, 100, 125, 151]), (16, [11, 151, 41, 38])]"
1453,001453.jpg,"[(3, [175, 28, 122, 278])]"
1455,001455.jpg,"[(2, [124, 175, 221, 199]), (15, [146, 123, 154, 222]), (15, [50, 124, 42, 63]), (15, [99, 121, 54, 61]), (7, [414, 88, 86, 38])]"
1457,001457.jpg,"[(18, [135, 120, 215, 144]), (9, [431, 211, 69, 164])]"
1468,001468.jpg,"[(10, [137, 63, 113, 193]), (10, [21, 105, 145, 132]), (10, [213, 109, 41, 100])]"
1470,001470.jpg,"[(20, [102, 29, 209, 205])]"
1479,001479.jpg,"[(15, [143, 87, 357, 288])]"
1480,001480.jpg,"[(15, [124, 2, 155, 183]), (15, [137, 30, 192, 221]), (15, [172, 62, 260, 279])]"
1483,001483.jpg,"[(19, [170, 71, 218, 232]), (19, [73, 150, 80, 100])]"
1485,001485.jpg,"[(14, [42, 104, 292, 196]), (15, [108, 32, 143, 267]), (15, [44, 182, 125, 151])]"
1486,001486.jpg,"[(8, [109, 60, 352, 209])]"
1488,001488.jpg,"[(7, [253, 151, 132, 53])]"
1492,001492.jpg,"[(7, [184, 167, 303, 149]), (7, [44, 156, 60, 31]), (7, [0, 157, 43, 32])]"
1494,001494.jpg,"[(7, [121, 242, 200, 129])]"
1498,001498.jpg,"[(15, [50, 13, 309, 487])]"
1499,001499.jpg,"[(15, [211, 222, 27, 78])]"
1501,001501.jpg,"[(2, [326, 186, 40, 71]), (15, [329, 147, 47, 97])]"
1504,001504.jpg,"[(15, [145, 421, 16, 63]), (15, [189, 419, 23, 70]), (15, [258, 421, 23, 72])]"
1512,001512.jpg,"[(3, [159, 129, 276, 103])]"
1515,001515.jpg,"[(13, [59, 12, 302, 488])]"
1517,001517.jpg,"[(12, [18, 108, 398, 183])]"
1521,001521.jpg,"[(15, [44, 395, 144, 105]), (15, [133, 130, 97, 332])]"
1524,001524.jpg,"[(12, [184, 157, 32, 73]), (15, [138, 83, 67, 129]), (15, [280, 69, 59, 141])]"
1526,001526.jpg,"[(15, [2, 17, 112, 281]), (15, [108, 50, 106, 247]), (15, [211, 34, 105, 263]), (15, [288, 32, 99, 265]), (15, [380, 14, 120, 283])]"
1528,001528.jpg,"[(3, [45, 75, 327, 273])]"
1529,001529.jpg,"[(20, [35, 169, 76, 108]), (18, [159, 156, 291, 161]), (9, [353, 272, 122, 103])]"
1532,001532.jpg,"[(7, [104, 169, 76, 36]), (7, [186, 185, 46, 22]), (14, [224, 167, 38, 49]), (15, [225, 129, 37, 67]), (15, [295, 158, 22, 47])]"
1539,001539.jpg,"[(2, [101, 166, 256, 184])]"
1548,001548.jpg,"[(15, [132, 144, 155, 184])]"
1555,001555.jpg,"[(8, [332, 293, 58, 75])]"
1556,001556.jpg,"[(13, [71, 38, 88, 217]), (13, [322, 30, 113, 262])]"
1557,001557.jpg,"[(1, [35, 2, 344, 105]), (15, [398, 78, 23, 47])]"
1559,001559.jpg,"[(7, [196, 184, 28, 31]), (7, [145, 174, 38, 52])]"
1563,001563.jpg,"[(11, [11, 200, 374, 133]), (15, [343, 109, 103, 164]), (15, [261, 85, 99, 114]), (15, [129, 124, 71, 78]), (15, [211, 130, 77, 72]), (15, [4, 109, 128, 224]), (5, [71, 167, 24, 70]), (9, [397, 190, 91, 93])]"
1576,001576.jpg,"[(7, [50, 171, 408, 109])]"
1579,001579.jpg,"[(2, [0, 301, 217, 199]), (2, [35, 253, 289, 188]), (15, [113, 134, 156, 272]), (15, [0, 156, 128, 323])]"
1580,001580.jpg,"[(15, [208, 66, 225, 275]), (15, [2, 95, 187, 242]), (5, [166, 223, 44, 152]), (5, [137, 251, 58, 124])]"
1586,001586.jpg,"[(13, [27, 53, 402, 276]), (15, [210, 39, 121, 198])]"
1590,001590.jpg,"[(5, [147, 222, 84, 228]), (20, [302, 39, 73, 285])]"
1593,001593.jpg,"[(15, [124, 127, 152, 306]), (15, [194, 335, 188, 165]), (15, [263, 258, 76, 97]), (15, [314, 241, 98, 183]), (15, [16, 237, 112, 173])]"
1594,001594.jpg,"[(17, [269, 152, 65, 56]), (17, [230, 152, 39, 57]), (17, [178, 148, 28, 62]), (17, [150, 141, 30, 69]), (15, [334, 92, 66, 126]), (12, [252, 176, 50, 62])]"
1597,001597.jpg,"[(3, [226, 134, 104, 157])]"
1604,001604.jpg,"[(7, [7, 106, 227, 124]), (7, [109, 125, 182, 139]), (7, [244, 87, 256, 253])]"
1607,001607.jpg,"[(12, [20, 0, 480, 374])]"
1610,001610.jpg,"[(8, [15, 55, 353, 221])]"
1611,001611.jpg,"[(15, [158, 212, 134, 288]), (15, [157, 170, 268, 330])]"
1612,001612.jpg,"[(19, [156, 104, 310, 173])]"
1622,001622.jpg,"[(15, [199, 237, 48, 154]), (15, [138, 251, 15, 40]), (7, [0, 246, 149, 172])]"
1627,001627.jpg,"[(15, [103, 6, 177, 469])]"
1630,001630.jpg,"[(15, [25, 13, 29, 101]), (15, [189, 26, 79, 188]), (15, [73, 94, 127, 264]), (15, [154, 195, 189, 305]), (15, [332, 31, 41, 224]), (2, [84, 230, 116, 198]), (2, [148, 357, 192, 143])]"
1633,001633.jpg,"[(11, [70, 176, 349, 197]), (9, [205, 209, 183, 165]), (9, [115, 164, 148, 200])]"
1636,001636.jpg,"[(2, [58, 122, 63, 94])]"
1643,001643.jpg,"[(12, [0, 41, 472, 282])]"
1649,001649.jpg,"[(15, [11, 52, 427, 447])]"
1650,001650.jpg,"[(20, [108, 145, 53, 47]), (18, [379, 203, 121, 130]), (9, [308, 170, 142, 102])]"
1651,001651.jpg,"[(15, [62, 120, 280, 380]), (9, [240, 273, 124, 227])]"
1654,001654.jpg,"[(2, [27, 168, 59, 80]), (2, [136, 163, 167, 140]), (2, [252, 186, 181, 130]), (15, [273, 99, 129, 176]), (15, [144, 65, 140, 201]), (15, [27, 120, 58, 94]), (15, [116, 130, 51, 129])]"
1661,001661.jpg,"[(17, [106, 198, 224, 176])]"
1662,001662.jpg,"[(7, [10, 105, 472, 164])]"
1669,001669.jpg,"[(8, [20, 74, 344, 263])]"
1673,001673.jpg,"[(8, [35, 109, 405, 210]), (5, [417, 0, 65, 131])]"
1676,001676.jpg,"[(7, [29, 37, 454, 182])]"
1680,001680.jpg,"[(12, [90, 103, 241, 397])]"
1683,001683.jpg,"[(9, [363, 206, 40, 78]), (9, [322, 205, 40, 75]), (9, [284, 205, 39, 82]), (9, [243, 207, 45, 82]), (11, [223, 212, 207, 67]), (9, [391, 199, 40, 80])]"
1684,001684.jpg,"[(3, [16, 5, 449, 417])]"
1688,001688.jpg,"[(14, [60, 10, 355, 363])]"
1690,001690.jpg,"[(15, [332, 54, 73, 232]), (13, [39, 100, 143, 192])]"
1699,001699.jpg,"[(13, [42, 55, 382, 277]), (7, [1, 114, 56, 68])]"
1707,001707.jpg,"[(3, [9, 129, 369, 370])]"
1708,001708.jpg,"[(1, [5, 92, 493, 153])]"
1711,001711.jpg,"[(15, [311, 0, 119, 153]), (15, [2, 0, 39, 209]), (15, [34, 0, 38, 89]), (15, [417, 169, 30, 49]), (15, [410, 173, 18, 21]), (15, [388, 180, 36, 48]), (15, [215, 116, 35, 49])]"
1713,001713.jpg,"[(10, [34, 63, 445, 293])]"
1714,001714.jpg,"[(17, [126, 301, 82, 56])]"
1717,001717.jpg,"[(20, [0, 110, 58, 59]), (15, [370, 159, 106, 245]), (15, [226, 98, 139, 306]), (9, [145, 206, 118, 160])]"
1721,001721.jpg,"[(15, [228, 168, 155, 173]), (15, [228, 192, 81, 132]), (15, [370, 222, 31, 51])]"
1723,001723.jpg,"[(14, [81, 191, 227, 285]), (15, [77, 10, 232, 362])]"
1729,001729.jpg,"[(16, [118, 3, 99, 93]), (15, [283, 106, 128, 174]), (15, [125, 82, 132, 203]), (15, [8, 166, 152, 167]), (9, [370, 62, 130, 270])]"
1732,001732.jpg,"[(4, [32, 170, 86, 55]), (4, [171, 142, 71, 47]), (4, [326, 122, 54, 37]), (4, [368, 149, 74, 47]), (4, [347, 190, 97, 99])]"
1733,001733.jpg,"[(17, [0, 269, 82, 60]), (17, [235, 274, 59, 52]), (17, [179, 274, 56, 91])]"
1734,001734.jpg,"[(17, [99, 83, 342, 230])]"
1738,001738.jpg,"[(12, [124, 67, 199, 233])]"
1739,001739.jpg,"[(3, [148, 177, 66, 140])]"
1741,001741.jpg,"[(10, [0, 110, 115, 141]), (10, [331, 132, 44, 24])]"
1750,001750.jpg,"[(17, [249, 70, 86, 64]), (17, [173, 87, 79, 70]), (17, [106, 30, 49, 70]), (17, [401, 15, 63, 38]), (17, [255, 184, 89, 65]), (17, [171, 187, 85, 62]), (17, [339, 218, 66, 54]), (17, [403, 220, 64, 57]), (17, [114, 210, 43, 63])]"
1752,001752.jpg,"[(20, [2, 3, 373, 497])]"
1754,001754.jpg,"[(5, [219, 303, 58, 183]), (15, [14, 53, 261, 441]), (16, [3, 131, 52, 43])]"
1758,001758.jpg,"[(15, [3, 107, 229, 393])]"
1759,001759.jpg,"[(12, [1, 152, 196, 223]), (15, [159, 113, 207, 262]), (15, [297, 1, 203, 374]), (15, [0, 2, 300, 179])]"
1761,001761.jpg,"[(1, [26, 86, 474, 187])]"
1765,001765.jpg,"[(14, [74, 6, 313, 347])]"
1766,001766.jpg,"[(15, [393, 27, 29, 71]), (15, [360, 7, 21, 84]), (15, [341, 7, 21, 78]), (15, [277, 1, 31, 69]), (15, [116, 71, 72, 106]), (15, [221, 83, 49, 90]), (15, [26, 239, 73, 90]), (15, [55, 308, 71, 67]), (13, [180, 100, 157, 188]), (13, [110, 86, 103, 173]), (13, [0, 238, 216, 137]), (13, [120, 299, 107, 76])]"
1768,001768.jpg,"[(8, [0, 62, 261, 282])]"
1777,001777.jpg,"[(5, [394, 45, 49, 153]), (11, [4, 98, 493, 236]), (5, [397, 113, 37, 106])]"
1780,001780.jpg,"[(14, [151, 74, 244, 181]), (7, [231, 2, 269, 163]), (7, [0, 25, 119, 141])]"
1787,001787.jpg,"[(3, [146, 100, 131, 247])]"
1789,001789.jpg,"[(19, [0, 83, 159, 205]), (19, [196, 97, 127, 159]), (19, [362, 72, 138, 188]), (15, [358, 205, 28, 73]), (15, [356, 233, 121, 142])]"
1800,001800.jpg,"[(15, [83, 71, 159, 300])]"
1806,001806.jpg,"[(10, [273, 191, 55, 170]), (10, [113, 265, 67, 111]), (15, [59, 212, 103, 170]), (15, [116, 156, 93, 219])]"
1809,001809.jpg,"[(20, [8, 251, 77, 116]), (15, [18, 272, 60, 69])]"
1810,001810.jpg,"[(20, [260, 169, 104, 99]), (15, [0, 50, 236, 325])]"
1821,001821.jpg,"[(7, [91, 124, 271, 124])]"
1825,001825.jpg,"[(8, [0, 38, 403, 262])]"
1828,001828.jpg,"[(9, [34, 0, 270, 238]), (15, [1, 32, 288, 413]), (15, [37, 122, 261, 318])]"
1832,001832.jpg,"[(15, [0, 0, 500, 375]), (12, [0, 77, 416, 298])]"
1834,001834.jpg,"[(11, [45, 38, 411, 266])]"
1836,001836.jpg,"[(18, [1, 80, 461, 295]), (15, [56, 77, 264, 288])]"
1840,001840.jpg,"[(8, [127, 173, 194, 123])]"
1841,001841.jpg,"[(15, [1, 219, 277, 281])]"
1843,001843.jpg,"[(5, [298, 184, 25, 92]), (15, [251, 34, 194, 341]), (15, [61, 16, 212, 359])]"
1845,001845.jpg,"[(7, [26, 176, 204, 167]), (7, [2, 193, 35, 73])]"
1853,001853.jpg,"[(3, [201, 62, 142, 224])]"
1854,001854.jpg,"[(15, [51, 37, 226, 462])]"
1858,001858.jpg,"[(1, [16, 98, 459, 118])]"
1861,001861.jpg,"[(2, [7, 189, 450, 174]), (15, [65, 8, 419, 355])]"
1864,001864.jpg,"[(9, [402, 213, 98, 120]), (15, [217, 59, 164, 316]), (15, [90, 82, 126, 293]), (15, [60, 54, 189, 321])]"
1870,001870.jpg,"[(1, [3, 15, 397, 385])]"
1881,001881.jpg,"[(7, [61, 76, 395, 281]), (7, [0, 76, 117, 127]), (7, [380, 75, 115, 45])]"
1892,001892.jpg,"[(6, [3, 2, 497, 371])]"
1894,001894.jpg,"[(15, [1, 1, 237, 374]), (13, [210, 1, 290, 374])]"
1896,001896.jpg,"[(3, [279, 58, 143, 313])]"
1898,001898.jpg,"[(16, [0, 100, 58, 71]), (16, [68, 105, 72, 73])]"
1902,001902.jpg,"[(6, [255, 146, 245, 128]), (7, [340, 206, 160, 169]), (7, [195, 223, 38, 28]), (15, [138, 222, 12, 44]), (15, [119, 222, 16, 43]), (15, [103, 225, 16, 41]), (15, [80, 218, 20, 45])]"
1903,001903.jpg,"[(14, [92, 141, 266, 192]), (2, [289, 147, 62, 30]), (15, [103, 73, 155, 237])]"
1904,001904.jpg,"[(15, [370, 106, 100, 178]), (15, [200, 113, 222, 222]), (15, [129, 116, 81, 130]), (15, [39, 125, 93, 111]), (15, [0, 54, 55, 231]), (15, [198, 68, 193, 267])]"
1906,001906.jpg,"[(8, [102, 146, 291, 126])]"
1915,001915.jpg,"[(3, [21, 219, 66, 46])]"
1922,001922.jpg,"[(1, [64, 74, 406, 195])]"
1928,001928.jpg,"[(14, [6, 81, 398, 338])]"
1930,001930.jpg,"[(19, [334, 112, 56, 69]), (19, [78, 72, 139, 131]), (15, [219, 125, 95, 202])]"
1937,001937.jpg,"[(7, [10, 210, 322, 223])]"
1938,001938.jpg,"[(15, [2, 2, 498, 373])]"
1941,001941.jpg,"[(14, [117, 45, 383, 265]), (15, [290, 1, 182, 271])]"
1945,001945.jpg,"[(15, [68, 107, 170, 224]), (13, [92, 160, 129, 317])]"
1950,001950.jpg,"[(15, [152, 239, 18, 52]), (15, [334, 343, 20, 32]), (15, [186, 339, 23, 36]), (15, [156, 338, 20, 37])]"
1952,001952.jpg,"[(3, [25, 25, 450, 347])]"
1954,001954.jpg,"[(7, [17, 53, 149, 141]), (7, [0, 36, 82, 336]), (7, [117, 118, 220, 133])]"
1960,001960.jpg,"[(13, [107, 137, 157, 195])]"
1963,001963.jpg,"[(15, [156, 82, 181, 228]), (15, [0, 102, 98, 235]), (5, [245, 237, 31, 107]), (5, [9, 247, 31, 108]), (5, [242, 128, 30, 108]), (5, [241, 18, 31, 106]), (11, [4, 282, 495, 93])]"
1971,001971.jpg,"[(8, [138, 70, 361, 196])]"
1977,001977.jpg,"[(15, [179, 47, 302, 187])]"
1978,001978.jpg,"[(15, [138, 150, 72, 171]), (15, [354, 129, 57, 186]), (9, [133, 193, 33, 75])]"
1980,001980.jpg,"[(15, [217, 51, 283, 324]), (15, [163, 17, 337, 358]), (7, [16, 180, 119, 87])]"
1981,001981.jpg,"[(8, [35, 0, 294, 273])]"
1985,001985.jpg,"[(12, [80, 91, 158, 395])]"
1989,001989.jpg,"[(15, [418, 202, 15, 44]), (15, [23, 215, 21, 48]), (15, [0, 214, 19, 105]), (15, [65, 93, 380, 282])]"
1995,001995.jpg,"[(9, [91, 34, 190, 216])]"
1999,001999.jpg,"[(9, [390, 73, 70, 80]), (15, [83, 53, 179, 322]), (9, [173, 86, 61, 79])]"
2001,002001.jpg,"[(1, [279, 70, 33, 20]), (1, [169, 109, 37, 19]), (1, [182, 189, 34, 15]), (1, [188, 205, 35, 16]), (1, [248, 189, 35, 15])]"
2002,002002.jpg,"[(9, [23, 162, 74, 103])]"
2004,002004.jpg,"[(20, [36, 110, 154, 165]), (20, [203, 156, 119, 145]), (20, [4, 278, 99, 141])]"
2006,002006.jpg,"[(8, [0, 2, 475, 373])]"
2012,002012.jpg,"[(15, [134, 127, 33, 128]), (15, [155, 117, 40, 128])]"
2015,002015.jpg,"[(16, [7, 88, 117, 222]), (16, [59, 24, 193, 268]), (16, [136, 91, 145, 261]), (16, [310, 2, 190, 329]), (16, [246, 2, 149, 292])]"
2020,002020.jpg,"[(3, [34, 79, 384, 226])]"
2025,002025.jpg,"[(9, [203, 296, 129, 204]), (11, [235, 317, 140, 183])]"
2027,002027.jpg,"[(6, [269, 277, 88, 18])]"
2034,002034.jpg,"[(8, [7, 121, 200, 167]), (12, [271, 68, 203, 131])]"
2037,002037.jpg,"[(3, [99, 88, 303, 279])]"
2039,002039.jpg,"[(4, [245, 86, 39, 89])]"
2042,002042.jpg,"[(13, [74, 181, 186, 179])]"
2043,002043.jpg,"[(13, [37, 11, 327, 486])]"
2047,002047.jpg,"[(18, [209, 224, 86, 61])]"
2049,002049.jpg,"[(16, [204, 5, 269, 158]), (16, [25, 79, 309, 211])]"
2051,002051.jpg,"[(15, [0, 1, 333, 499]), (3, [1, 14, 194, 486])]"
2055,002055.jpg,"[(12, [14, 247, 137, 121]), (15, [63, 145, 166, 230])]"
2056,002056.jpg,"[(6, [92, 138, 211, 264]), (7, [330, 259, 45, 122])]"
2061,002061.jpg,"[(18, [117, 1, 223, 119]), (11, [0, 166, 493, 208]), (15, [77, 45, 117, 176]), (15, [209, 95, 258, 203])]"
2068,002068.jpg,"[(19, [230, 112, 142, 84])]"
2069,002069.jpg,"[(2, [131, 178, 96, 163]), (2, [4, 155, 113, 110]), (2, [22, 180, 70, 148]), (2, [375, 201, 107, 171]), (2, [269, 173, 54, 138]), (2, [290, 196, 93, 141]), (15, [131, 43, 114, 294]), (15, [7, 89, 106, 226]), (15, [68, 72, 36, 141]), (15, [99, 67, 43, 191]), (15, [265, 77, 79, 228]), (15, [305, 91, 97, 241]), (15, [380, 83, 106, 278])]"
2095,002095.jpg,"[(8, [4, 20, 285, 360])]"
2096,002096.jpg,"[(15, [45, 44, 225, 456])]"
2104,002104.jpg,"[(15, [223, 15, 157, 315]), (14, [37, 81, 441, 221])]"
2108,002108.jpg,"[(15, [28, 114, 127, 146]), (15, [140, 113, 105, 130]), (15, [278, 128, 73, 94]), (15, [336, 130, 73, 86]), (11, [0, 199, 500, 176]), (16, [261, 261, 45, 44]), (16, [318, 260, 39, 47]), (16, [342, 247, 35, 44])]"
2116,002116.jpg,"[(12, [176, 205, 249, 168]), (18, [234, 125, 190, 138]), (18, [32, 102, 199, 136]), (7, [176, 40, 82, 32]), (16, [35, 0, 96, 221])]"
2117,002117.jpg,"[(20, [128, 2, 141, 93]), (12, [78, 280, 124, 171]), (15, [68, 82, 156, 239]), (12, [105, 127, 145, 170]), (15, [279, 74, 96, 334])]"
